tx_count,unique_senders,unique_receivers,active_pairs,avg_tx_per_sec,max_tx_in_1sec,min_interarrival,std_interarrival,top_sender_share,same_pair_ratio,sender_entropy,sin_hour,cos_hour,rate_deviation,label,attack_type
27,1,1,1,0.45,1,2,0,1,1,0,0.258819,-0.965926,-5,1,"ddos"
6,6,1,6,0.1,1,7,2.6533,0.166667,0.166667,2.584963,0.707107,-0.707107,-16,0,"normal"
19,19,1,19,0.316667,1,1,0,0.052632,0.052632,4.247928,-0.866025,0.5,9,1,"sybil"
9,7,1,7,0.15,1,3,2.712817,0.222222,0.222222,2.725481,0.707107,0.707107,4,0,"normal"
6,6,1,6,0.1,1,7,2.785678,0.166667,0.166667,2.584963,-0.258819,-0.965926,-28,0,"normal"
27,1,1,1,0.45,1,2,0,1,1,0,0.5,-0.866025,-1,1,"ddos"
5,5,1,5,0.083333,1,9,1.920286,0.2,0.2,2.321928,0.866025,-0.5,-13,0,"normal"
7,6,1,6,0.116667,1,2,9.822027,0.285714,0.285714,2.521641,1,0,-1,0,"normal"
8,7,1,7,0.133333,1,3,3.368522,0.25,0.25,2.75,0.965926,0.258819,3,0,"normal"
19,5,1,5,0.316667,1,1,1.523479,0.421053,0.421053,1.721612,-0.866025,-0.5,-3,1,"burst"
8,5,1,5,0.133333,1,2,3.155817,0.375,0.375,2.155639,1,0,0,0,"normal"
3,3,1,3,0.05,1,18,2.5,0.333333,0.333333,1.584963,0.965926,0.258819,-2,0,"normal"
5,5,1,5,0.083333,1,6,3.24037,0.2,0.2,2.321928,0.866025,-0.5,-13,0,"normal"
20,2,1,2,0.333333,1,1,0.499307,0.5,0.5,1,-0.965926,-0.258819,2,1,"burst"
19,19,1,19,0.316667,1,1,0,0.052632,0.052632,4.247928,-0.965926,0.258819,7,1,"sybil"
11,6,1,6,0.183333,1,2,3.226453,0.181818,0.181818,2.550341,-0.258819,0.965926,6,0,"normal"
10,2,1,2,0.166667,1,1,9.225568,0.6,0.6,0.970951,1,0,2,0,"normal"
5,5,1,5,0.083333,1,7,3.840573,0.2,0.2,2.321928,0,-1,-30,0,"normal"
8,5,1,5,0.133333,1,1,6.161102,0.375,0.375,2.155639,0.866025,0.5,4,0,"normal"
10,9,1,9,0.166667,1,3,2.211083,0.2,0.2,3.121928,-0.5,0.866025,4,0,"normal"
11,7,1,7,0.183333,1,2,4.392038,0.272727,0.272727,2.594907,1,0,3,0,"normal"
4,4,1,4,0.066667,1,9,7.408704,0.25,0.25,2,-0.258819,-0.965926,-30,0,"normal"
3,3,1,3,0.05,1,24,2,0.333333,0.333333,1.584963,0.707107,-0.707107,-19,0,"normal"
3,1,1,1,0.05,1,2,0,1,1,0,0,-1,-32,1,"ddos"
11,5,1,5,0.183333,1,1,3.522783,0.636364,0.636364,1.672933,0.707107,0.707107,6,0,"normal"
3,3,1,3,0.05,1,17,1.5,0.333333,0.333333,1.584963,0.965926,-0.258819,-9,0,"normal"
10,8,1,8,0.166667,1,2,2.55797,0.2,0.2,2.921928,0.707107,0.707107,5,0,"normal"
23,5,1,5,0.383333,1,1,1.580485,0.434783,0.434783,1.634929,-1,0,8,1,"burst"
9,7,1,7,0.15,1,3,4.153312,0.222222,0.222222,2.725481,-0.5,0.866025,3,0,"normal"
3,2,1,2,0.05,1,21,0.5,0.666667,0.666667,0.918296,1,0,-5,0,"normal"
3,1,1,1,0.05,1,2,0,1,1,0,0,-1,-32,1,"ddos"
8,4,1,4,0.133333,1,2,5.767608,0.625,0.625,1.548795,0.866025,0.5,4,0,"normal"
11,10,1,10,0.183333,1,3,1.428286,0.181818,0.181818,3.277613,0.707107,0.707107,6,0,"normal"
28,12,1,12,0.466667,1,1,1.714939,0.25,0.25,3.065537,-0.866025,-0.5,6,0,"normal"
7,4,1,4,0.116667,1,6,1.674979,0.428571,0.428571,1.842371,0.5,-0.866025,-21,0,"normal"
19,19,1,19,0.316667,1,1,0,0.052632,0.052632,4.247928,-0.866025,0.5,9,1,"sybil"
3,1,1,1,0.05,1,2,0,1,1,0,0.5,-0.866025,-25,1,"ddos"
11,5,1,5,0.183333,1,1,1.959592,0.363636,0.363636,2.004886,-0.866025,-0.5,-11,1,"burst"
27,12,1,12,0.45,1,1,1.27156,0.222222,0.222222,3.161571,-0.965926,-0.258819,9,0,"normal"
20,2,1,2,0.333333,1,1,0.499307,0.5,0.5,1,-0.965926,0.258819,8,1,"burst"
5,5,1,5,0.083333,1,7,2.861381,0.2,0.2,2.321928,0.258819,-0.965926,-27,0,"normal"
12,10,1,10,0.2,1,2,2.377581,0.166667,0.166667,3.251629,-0.258819,0.965926,7,0,"normal"
19,19,1,19,0.316667,1,1,0,0.052632,0.052632,4.247928,-0.866025,0.5,9,1,"sybil"
3,3,1,3,0.05,1,9,4,0.333333,0.333333,1.584963,1,0,-5,0,"normal"
19,5,1,5,0.316667,1,1,1.432644,0.421053,0.421053,1.721612,-0.866025,-0.5,-3,1,"burst"
22,11,1,11,0.366667,1,1,1.508855,0.136364,0.136364,3.322179,-0.5,-0.866025,-8,0,"normal"
13,2,1,2,0.216667,1,1,0.5,0.538462,0.538462,0.995727,-0.866025,-0.5,-9,1,"burst"
15,8,1,8,0.25,1,1,3.198373,0.533333,0.533333,2.306891,0.707107,0.707107,10,0,"normal"
5,5,1,5,0.083333,1,9,1.5,0.2,0.2,2.321928,0,-1,-30,0,"normal"
3,3,1,3,0.05,1,18,3.5,0.333333,0.333333,1.584963,0.707107,-0.707107,-19,0,"normal"
3,3,1,3,0.05,1,23,3,0.333333,0.333333,1.584963,0.965926,0.258819,-2,0,"normal"
27,12,1,12,0.45,1,1,1.226555,0.185185,0.185185,3.320478,-0.965926,-0.258819,9,0,"normal"
27,1,1,1,0.45,1,2,0,1,1,0,0.258819,-0.965926,-5,1,"ddos"
6,5,1,5,0.1,1,6,2.244994,0.333333,0.333333,2.251629,0.258819,-0.965926,-26,0,"normal"
4,4,1,4,0.066667,1,14,1.247219,0.25,0.25,2,0.866025,0.5,0,0,"normal"
3,2,1,2,0.05,1,12,4.5,0.666667,0.666667,0.918296,1,0,-5,0,"normal"
11,11,1,11,0.183333,1,4,1.577973,0.090909,0.090909,3.459432,0.258819,0.965926,7,0,"normal"
3,3,1,3,0.05,1,17,0,0.333333,0.333333,1.584963,0.965926,-0.258819,-9,0,"normal"
10,8,1,8,0.166667,1,2,2.581989,0.2,0.2,2.921928,-0.707107,0.707107,2,0,"normal"
5,4,1,4,0.083333,1,8,3.269174,0.4,0.4,1.921928,0.5,-0.866025,-23,0,"normal"
15,7,1,7,0.25,1,1,3.622492,0.4,0.4,2.339572,0.707107,0.707107,10,0,"normal"
10,8,1,8,0.166667,1,2,3.034778,0.2,0.2,2.921928,0.965926,0.258819,5,0,"normal"
29,13,1,13,0.483333,1,1,1.179653,0.241379,0.241379,3.283792,-0.866025,-0.5,7,0,"normal"
11,8,1,8,0.183333,1,2,3.954744,0.181818,0.181818,2.913977,0.5,0.866025,6,0,"normal"
19,3,1,3,0.316667,1,1,5.540257,0.473684,0.473684,1.377963,0,1,15,0,"normal"
29,10,1,10,0.483333,1,1,1.235115,0.275862,0.275862,2.814494,-0.707107,-0.707107,3,0,"normal"
31,11,1,11,0.516667,1,1,1.274101,0.290323,0.290323,2.901011,-0.866025,-0.5,9,0,"normal"
19,19,1,19,0.316667,1,1,0,0.052632,0.052632,4.247928,-0.965926,0.258819,7,1,"sybil"
4,2,1,2,0.066667,1,1,0.471405,0.5,0.5,1,-0.866025,-0.5,-18,1,"burst"
13,2,1,2,0.216667,1,1,0.5,0.538462,0.538462,0.995727,-0.866025,-0.5,-9,1,"burst"
15,4,1,4,0.25,1,1,7.579847,0.6,0.6,1.55461,-0.258819,0.965926,10,0,"normal"
14,4,1,4,0.233333,1,1,6.074488,0.5,0.5,1.574417,0.5,0.866025,9,0,"normal"
10,8,1,8,0.166667,1,2,2.779999,0.2,0.2,2.921928,0,1,6,0,"normal"
10,8,1,8,0.166667,1,3,2.528846,0.2,0.2,2.921928,-0.258819,0.965926,5,0,"normal"
3,3,1,3,0.05,1,10,6,0.333333,0.333333,1.584963,1,0,-5,0,"normal"
6,5,1,5,0.1,1,7,3.006659,0.333333,0.333333,2.251629,0.965926,-0.258819,-6,0,"normal"
3,3,1,3,0.05,1,15,4.5,0.333333,0.333333,1.584963,0.866025,-0.5,-15,0,"normal"
4,4,1,4,0.066667,1,5,9.201449,0.25,0.25,2,0.866025,0.5,0,0,"normal"
32,9,1,9,0.533333,1,1,1.202668,0.25,0.25,2.776211,-0.5,-0.866025,2,0,"normal"
22,7,1,7,0.366667,1,1,1.698339,0.454545,0.454545,2.205622,0.707107,0.707107,17,0,"normal"
10,7,1,7,0.166667,1,2,3.166179,0.2,0.2,2.721928,0.5,0.866025,5,0,"normal"
10,7,1,7,0.166667,1,2,2.960647,0.2,0.2,2.721928,-0.707107,0.707107,2,0,"normal"
5,4,1,4,0.083333,1,6,4.949747,0.4,0.4,1.921928,0,1,1,0,"normal"
9,7,1,7,0.15,1,2,2.642797,0.222222,0.222222,2.725481,0.5,0.866025,4,0,"normal"
27,1,1,1,0.45,1,2,0,1,1,0,0.5,-0.866025,-1,1,"ddos"
33,12,1,12,0.55,1,1,1.092857,0.212121,0.212121,3.179976,-0.866025,-0.5,11,0,"normal"
10,5,1,5,0.166667,1,2,3.299832,0.4,0.4,2.046439,1,0,2,0,"normal"
5,3,1,3,0.083333,1,6,3.344772,0.4,0.4,1.521928,0.866025,-0.5,-13,0,"normal"
9,7,1,7,0.15,1,2,4.175823,0.222222,0.222222,2.725481,0,1,5,0,"normal"
10,7,1,7,0.166667,1,2,2.377882,0.2,0.2,2.721928,0.5,0.866025,5,0,"normal"
3,3,1,3,0.05,1,13,6.5,0.333333,0.333333,1.584963,0.965926,-0.258819,-9,0,"normal"
9,7,1,7,0.15,1,2,2.75851,0.222222,0.222222,2.725481,0,1,5,0,"normal"
5,5,1,5,0.083333,1,10,0.829156,0.2,0.2,2.321928,0.258819,-0.965926,-27,0,"normal"
25,13,1,13,0.416667,1,1,1.466643,0.24,0.24,3.288884,-0.866025,-0.5,3,0,"normal"
10,8,1,8,0.166667,1,3,3.359159,0.2,0.2,2.921928,0.5,0.866025,5,0,"normal"
29,10,1,10,0.483333,1,1,1.36277,0.310345,0.310345,2.870093,-0.707107,-0.707107,3,0,"normal"
3,3,1,3,0.05,1,23,3.5,0.333333,0.333333,1.584963,0.866025,0.5,-1,0,"normal"
5,4,1,4,0.083333,1,8,2.738613,0.4,0.4,1.921928,-0.258819,-0.965926,-29,0,"normal"
27,1,1,1,0.45,1,2,0,1,1,0,0.5,-0.866025,-1,1,"ddos"
11,5,1,5,0.183333,1,1,7.130217,0.545455,0.545455,1.867634,0.965926,0.258819,6,0,"normal"
6,6,1,6,0.1,1,1,0,0.166667,0.166667,2.584963,-0.965926,0.258819,-6,1,"sybil"
10,8,1,8,0.166667,1,2,2.408831,0.2,0.2,2.921928,0.5,0.866025,5,0,"normal"
24,11,1,11,0.4,1,1,2.488537,0.25,0.25,3.105389,-0.707107,-0.707107,-2,0,"normal"
5,4,1,4,0.083333,1,12,1.089725,0.4,0.4,1.921928,0.5,-0.866025,-23,0,"normal"
5,3,1,3,0.083333,1,9,2.165064,0.4,0.4,1.521928,0.707107,-0.707107,-17,0,"normal"
30,11,1,11,0.5,1,1,1.050451,0.2,0.2,3.194088,-0.707107,-0.707107,4,0,"normal"
27,11,1,11,0.45,1,1,1.321197,0.222222,0.222222,3.083798,-0.866025,-0.5,5,0,"normal"
6,6,1,6,0.1,1,1,0,0.166667,0.166667,2.584963,-0.965926,0.258819,-6,1,"sybil"
3,1,1,1,0.05,1,2,0,1,1,0,0.258819,-0.965926,-29,1,"ddos"
3,2,1,2,0.05,1,17,4,0.666667,0.666667,0.918296,0.866025,-0.5,-15,0,"normal"
28,10,1,10,0.466667,1,1,1.247219,0.214286,0.214286,3.013111,-0.965926,-0.258819,10,0,"normal"
19,4,1,4,0.316667,1,1,4.793579,0.473684,0.473684,1.606832,1,0,11,0,"normal"
3,2,1,2,0.05,1,22,0,0.666667,0.666667,0.918296,0.866025,0.5,-1,0,"normal"
27,1,1,1,0.45,1,2,0,1,1,0,0.5,-0.866025,-1,1,"ddos"
14,6,1,6,0.233333,1,1,3.576716,0.285714,0.285714,2.324863,0.258819,0.965926,10,0,"normal"
4,3,1,3,0.066667,1,10,2.624669,0.5,0.5,1.5,0.866025,-0.5,-14,0,"normal"
11,9,1,9,0.183333,1,2,3.039737,0.181818,0.181818,3.095795,0,1,7,0,"normal"
6,3,1,3,0.1,1,3,8.357033,0.5,0.5,1.459148,0.707107,0.707107,1,0,"normal"
28,14,1,14,0.466667,1,1,1.11972,0.142857,0.142857,3.610577,-0.965926,-0.258819,10,0,"normal"
10,7,1,7,0.166667,1,2,2.897423,0.2,0.2,2.721928,0,1,6,0,"normal"
3,3,1,3,0.05,1,18,2,0.333333,0.333333,1.584963,1,0,-5,0,"normal"
6,3,1,3,0.1,1,1,2.315167,0.5,0.5,1.459148,-1,0,-9,1,"burst"
3,1,1,1,0.05,1,2,0,1,1,0,-0.258819,-0.965926,-31,1,"ddos"
5,5,1,5,0.083333,1,7,3,0.2,0.2,2.321928,0,-1,-30,0,"normal"
6,6,1,6,0.1,1,6,1.6,0.166667,0.166667,2.584963,0.258819,-0.965926,-26,0,"normal"
7,5,1,5,0.116667,1,2,3.97562,0.285714,0.285714,2.235926,0,1,3,0,"normal"
11,7,1,7,0.183333,1,2,3.132092,0.181818,0.181818,2.732159,0.5,0.866025,6,0,"normal"
4,4,1,4,0.066667,1,12,3.299832,0.25,0.25,2,0.965926,0.258819,-1,0,"normal"
13,4,1,4,0.216667,1,1,3.605551,0.769231,0.769231,1.14511,0,1,9,0,"normal"
13,8,1,8,0.216667,1,2,3.184162,0.153846,0.153846,2.931209,-0.258819,0.965926,8,0,"normal"
14,14,1,14,0.233333,1,1,0,0.071429,0.071429,3.807355,-0.707107,0.707107,6,1,"sybil"
6,6,1,6,0.1,1,6,3.498571,0.166667,0.166667,2.584963,0.707107,-0.707107,-16,0,"normal"
6,5,1,5,0.1,1,8,1.854724,0.333333,0.333333,2.251629,0.866025,-0.5,-12,0,"normal"
11,7,1,7,0.183333,1,2,2.9,0.181818,0.181818,2.732159,0.707107,0.707107,6,0,"normal"
19,19,1,19,0.316667,1,1,0,0.052632,0.052632,4.247928,-0.965926,0.258819,7,1,"sybil"
18,4,1,4,0.3,1,1,2.88775,0.555556,0.555556,1.568318,0.965926,0.258819,13,0,"normal"
12,7,1,7,0.2,1,2,3.10691,0.166667,0.166667,2.751629,-0.707107,0.707107,4,0,"normal"
10,7,1,7,0.166667,1,2,3.333333,0.2,0.2,2.721928,0.5,0.866025,5,0,"normal"
23,5,1,5,0.383333,1,1,1.521879,0.434783,0.434783,1.634929,-0.965926,-0.258819,5,1,"burst"
33,8,1,8,0.55,1,1,1.600781,0.30303,0.30303,2.559843,-0.866025,-0.5,11,0,"normal"
7,2,1,2,0.116667,1,2,7.403077,0.714286,0.714286,0.863121,0.965926,-0.258819,-5,0,"normal"
10,8,1,8,0.166667,1,3,3.800585,0.2,0.2,2.921928,-0.707107,0.707107,2,0,"normal"
5,5,1,5,0.083333,1,8,3.112475,0.2,0.2,2.321928,0.5,-0.866025,-23,0,"normal"
12,12,1,12,0.2,1,1,0,0.083333,0.083333,3.584963,-0.965926,0.258819,0,1,"sybil"
19,19,1,19,0.316667,1,1,0,0.052632,0.052632,4.247928,-0.965926,0.258819,7,1,"sybil"
3,3,1,3,0.05,1,23,3,0.333333,0.333333,1.584963,0.965926,-0.258819,-9,0,"normal"
21,3,1,3,0.35,1,1,1.299038,0.47619,0.47619,1.228576,-0.965926,-0.258819,3,1,"burst"
11,7,1,7,0.183333,1,2,2.374868,0.181818,0.181818,2.732159,-0.707107,0.707107,3,0,"normal"
4,2,1,2,0.066667,1,2,8.485281,0.75,0.75,0.811278,0.965926,-0.258819,-8,0,"normal"
3,3,1,3,0.05,1,15,5.5,0.333333,0.333333,1.584963,0.866025,-0.5,-15,0,"normal"
6,2,1,2,0.1,1,5,5.043808,0.666667,0.666667,0.918296,-0.707107,0.707107,-2,0,"normal"
3,2,1,2,0.05,1,10,0,0.666667,0.666667,0.918296,0.965926,0.258819,-2,0,"normal"
5,5,1,5,0.083333,1,6,3.49106,0.2,0.2,2.321928,0.965926,-0.258819,-7,0,"normal"
13,4,1,4,0.216667,1,1,3.639101,0.538462,0.538462,1.573402,0.707107,0.707107,8,0,"normal"
11,5,1,5,0.183333,1,1,3.994997,0.545455,0.545455,1.867634,0.5,0.866025,6,0,"normal"
19,19,1,19,0.316667,1,1,0,0.052632,0.052632,4.247928,-0.866025,0.5,9,1,"sybil"
5,5,1,5,0.083333,1,1,0,0.2,0.2,2.321928,-0.866025,0.5,-5,1,"sybil"
3,2,1,2,0.05,1,11,7,0.666667,0.666667,0.918296,0.866025,-0.5,-15,0,"normal"
11,4,1,4,0.183333,1,1,7.480642,0.454545,0.454545,1.789929,-0.258819,0.965926,6,0,"normal"
11,7,1,7,0.183333,1,2,2.45153,0.181818,0.181818,2.732159,-0.707107,0.707107,3,0,"normal"
9,6,1,6,0.15,1,2,6.32332,0.444444,0.444444,2.281036,0,1,5,0,"normal"
33,12,1,12,0.55,1,1,0.955555,0.212121,0.212121,3.266484,-0.965926,-0.258819,15,0,"normal"
7,7,1,7,0.116667,1,6,1.795055,0.142857,0.142857,2.807355,0,-1,-28,0,"normal"
6,6,1,6,0.1,1,7,2.44949,0.166667,0.166667,2.584963,0.866025,-0.5,-12,0,"normal"
3,3,1,3,0.05,1,16,2.5,0.333333,0.333333,1.584963,0.965926,0.258819,-2,0,"normal"
30,9,1,9,0.5,1,1,1.18853,0.3,0.3,2.760103,-1,0,15,0,"normal"
12,5,1,5,0.2,1,1,1.671343,0.416667,0.416667,1.950826,-1,0,-3,1,"burst"
6,5,1,5,0.1,1,6,3.429286,0.333333,0.333333,2.251629,0.707107,-0.707107,-16,0,"normal"
6,4,1,4,0.1,1,7,1.16619,0.333333,0.333333,1.918296,0.965926,-0.258819,-6,0,"normal"
11,10,1,10,0.183333,1,3,2.193171,0.181818,0.181818,3.277613,0,1,7,0,"normal"
3,3,1,3,0.05,1,19,3.5,0.333333,0.333333,1.584963,0.965926,-0.258819,-9,0,"normal"
5,2,1,2,0.083333,1,8,6.557439,0.6,0.6,0.970951,-0.707107,0.707107,-3,0,"normal"
4,3,1,3,0.066667,1,10,2.867442,0.5,0.5,1.5,0.258819,-0.965926,-28,0,"normal"
16,6,1,6,0.266667,1,1,2.753584,0.4375,0.4375,2.224602,0.866025,0.5,12,0,"normal"
9,4,1,4,0.15,1,2,3.201562,0.555556,0.555556,1.657743,1,0,1,0,"normal"
5,4,1,4,0.083333,1,11,1.47902,0.4,0.4,1.921928,0.866025,-0.5,-13,0,"normal"
13,5,1,5,0.216667,1,1,5.828569,0.461538,0.461538,1.891995,0.965926,0.258819,8,0,"normal"
9,3,1,3,0.15,1,1,7.241374,0.777778,0.777778,0.986427,1,0,1,0,"normal"
11,6,1,6,0.183333,1,1,5.344156,0.454545,0.454545,2.222192,0,1,7,0,"normal"
8,3,1,3,0.133333,1,2,8.59283,0.625,0.625,1.298795,-0.258819,0.965926,3,0,"normal"
8,7,1,7,0.133333,1,2,3.664502,0.25,0.25,2.75,0.5,0.866025,3,0,"normal"
9,5,1,5,0.15,1,2,3.838538,0.555556,0.555556,1.879965,0.258819,0.965926,5,0,"normal"
10,8,1,8,0.166667,1,2,2.108185,0.2,0.2,2.921928,-0.258819,0.965926,5,0,"normal"
5,5,1,5,0.083333,1,6,2.54951,0.2,0.2,2.321928,0.866025,-0.5,-13,0,"normal"
11,7,1,7,0.183333,1,2,3.612478,0.181818,0.181818,2.732159,-0.5,0.866025,5,0,"normal"
7,6,1,6,0.116667,1,7,1.490712,0.285714,0.285714,2.521641,0.5,-0.866025,-21,0,"normal"
22,5,1,5,0.366667,1,1,2.953149,0.363636,0.363636,1.913977,0.965926,0.258819,17,0,"normal"
6,6,1,6,0.1,1,7,2.315167,0.166667,0.166667,2.584963,0.5,-0.866025,-22,0,"normal"
12,9,1,9,0.2,1,3,2.065058,0.166667,0.166667,3.084963,-0.258819,0.965926,7,0,"normal"
9,6,1,6,0.15,1,2,3.354102,0.222222,0.222222,2.503258,-0.707107,0.707107,1,0,"normal"
7,5,1,5,0.116667,1,2,3.771236,0.285714,0.285714,2.235926,0.965926,0.258819,2,0,"normal"
5,4,1,4,0.083333,1,7,2.384848,0.4,0.4,1.921928,0.258819,-0.965926,-27,0,"normal"
10,5,1,5,0.166667,1,1,3.644715,0.4,0.4,2.046439,0,1,6,0,"normal"
11,9,1,9,0.183333,1,3,3.471311,0.181818,0.181818,3.095795,0.258819,0.965926,7,0,"normal"
18,3,1,3,0.3,1,1,5.792848,0.888889,0.888889,0.614369,0.258819,0.965926,14,0,"normal"
27,1,1,1,0.45,1,2,0,1,1,0,0.5,-0.866025,-1,1,"ddos"
3,3,1,3,0.05,1,16,5,0.333333,0.333333,1.584963,0.965926,0.258819,-2,0,"normal"
10,8,1,8,0.166667,1,2,2.94392,0.2,0.2,2.921928,-0.258819,0.965926,5,0,"normal"
3,3,1,3,0.05,1,9,15.5,0.333333,0.333333,1.584963,0.5,0.866025,-2,0,"normal"
7,6,1,6,0.116667,1,6,2.560382,0.285714,0.285714,2.521641,0.965926,-0.258819,-5,0,"normal"
7,7,1,7,0.116667,1,7,2.494438,0.142857,0.142857,2.807355,0.866025,-0.5,-11,0,"normal"
7,7,1,7,0.116667,1,1,0,0.142857,0.142857,2.807355,-0.965926,0.258819,-5,1,"sybil"
19,19,1,19,0.316667,1,1,0,0.052632,0.052632,4.247928,-0.866025,0.5,9,1,"sybil"
10,5,1,5,0.166667,1,1,1.930905,0.4,0.4,2.046439,-0.866025,-0.5,-12,1,"burst"
29,9,1,9,0.483333,1,1,1.667517,0.344828,0.344828,2.613375,-0.965926,-0.258819,11,0,"normal"
23,5,1,5,0.383333,1,1,1.414214,0.434783,0.434783,1.634929,-0.866025,-0.5,1,1,"burst"
19,19,1,19,0.316667,1,1,0,0.052632,0.052632,4.247928,-0.866025,0.5,9,1,"sybil"
11,4,1,4,0.183333,1,2,7.828793,0.454545,0.454545,1.676737,0.866025,0.5,7,0,"normal"
22,13,1,13,0.366667,1,1,1.230747,0.181818,0.181818,3.481715,-0.965926,-0.258819,4,0,"normal"
31,11,1,11,0.516667,1,1,1.106044,0.193548,0.193548,3.167613,-0.5,-0.866025,1,0,"normal"
4,4,1,4,0.066667,1,12,4.320494,0.25,0.25,2,0.965926,0.258819,-1,0,"normal"
10,8,1,8,0.166667,1,3,2.309401,0.2,0.2,2.921928,-0.5,0.866025,4,0,"normal"
20,3,1,3,0.333333,1,1,4.773542,0.5,0.5,1.234498,0,1,16,0,"normal"
3,3,1,3,0.05,1,10,2.5,0.333333,0.333333,1.584963,0.707107,-0.707107,-19,0,"normal"
10,9,1,9,0.166667,1,3,2.309401,0.2,0.2,3.121928,0.707107,0.707107,5,0,"normal"
17,4,1,4,0.283333,1,1,3.64863,0.411765,0.411765,1.777985,0,1,13,0,"normal"
30,11,1,11,0.5,1,1,1.18853,0.266667,0.266667,3.015922,-0.965926,-0.258819,12,0,"normal"
29,10,1,10,0.483333,1,1,1.238725,0.344828,0.344828,2.773893,-0.5,-0.866025,-1,0,"normal"
10,7,1,7,0.166667,1,2,2.981424,0.2,0.2,2.721928,0.258819,0.965926,6,0,"normal"
10,9,1,9,0.166667,1,3,4.039924,0.2,0.2,3.121928,0.258819,0.965926,6,0,"normal"
4,2,1,2,0.066667,1,3,4.320494,0.5,0.5,1,-0.707107,0.707107,-4,0,"normal"
33,12,1,12,0.55,1,1,1.1022,0.333333,0.333333,2.883337,-0.965926,-0.258819,15,0,"normal"
10,9,1,9,0.166667,1,2,2.131481,0.2,0.2,3.121928,-0.258819,0.965926,5,0,"normal"
26,11,1,11,0.433333,1,1,1.740804,0.384615,0.384615,2.80739,-0.707107,-0.707107,0,0,"normal"
12,9,1,9,0.2,1,2,1.876342,0.166667,0.166667,3.084963,0,1,8,0,"normal"
36,9,1,9,0.6,1,1,1.012574,0.305556,0.305556,2.741097,-0.965926,-0.258819,18,0,"normal"
3,3,1,3,0.05,1,14,4.5,0.333333,0.333333,1.584963,1,0,-5,0,"normal"
5,5,1,5,0.083333,1,10,1.63936,0.2,0.2,2.321928,0.707107,-0.707107,-17,0,"normal"
3,3,1,3,0.05,1,16,5,0.333333,0.333333,1.584963,1,0,-5,0,"normal"
8,5,1,5,0.133333,1,2,10.123724,0.5,0.5,2,0.965926,0.258819,3,0,"normal"
8,3,1,3,0.133333,1,2,4.135461,0.5,0.5,1.405639,0.965926,-0.258819,-4,0,"normal"
9,4,1,4,0.15,1,1,4.636809,0.666667,0.666667,1.446617,0.965926,0.258819,4,0,"normal"
6,2,1,2,0.1,1,1,0.489898,0.5,0.5,1,-1,0,-9,1,"burst"
5,5,1,5,0.083333,1,8,2.58602,0.2,0.2,2.321928,0.707107,-0.707107,-17,0,"normal"
25,6,1,6,0.416667,1,1,2.613732,0.4,0.4,1.906314,0.866025,0.5,21,0,"normal"
12,10,1,10,0.2,1,2,2.092884,0.166667,0.166667,3.251629,0.5,0.866025,7,0,"normal"
34,11,1,11,0.566667,1,1,1.174413,0.176471,0.176471,3.119997,-0.258819,-0.965926,0,0,"normal"
5,5,1,5,0.083333,1,7,6.339361,0.2,0.2,2.321928,0.866025,-0.5,-13,0,"normal"
10,7,1,7,0.166667,1,2,3.464102,0.2,0.2,2.721928,0,1,6,0,"normal"
11,9,1,9,0.183333,1,2,2.071232,0.181818,0.181818,3.095795,-0.258819,0.965926,6,0,"normal"
14,5,1,5,0.233333,1,1,4.680313,0.642857,0.642857,1.626689,0.5,0.866025,9,0,"normal"
6,5,1,5,0.1,1,6,3.136877,0.333333,0.333333,2.251629,0,-1,-29,0,"normal"
3,1,1,1,0.05,1,2,0,1,1,0,0.5,-0.866025,-25,1,"ddos"
5,5,1,5,0.083333,1,1,0,0.2,0.2,2.321928,-0.866025,0.5,-5,1,"sybil"
7,5,1,5,0.116667,1,1,1.732051,0.285714,0.285714,2.235926,-0.965926,-0.258819,-11,1,"burst"
3,1,1,1,0.05,1,2,0,1,1,0,0.5,-0.866025,-25,1,"ddos"
19,19,1,19,0.316667,1,1,0,0.052632,0.052632,4.247928,-0.866025,0.5,9,1,"sybil"
28,11,1,11,0.466667,1,1,1.318851,0.214286,0.214286,3.13846,-0.866025,-0.5,6,0,"normal"
21,3,1,3,0.35,1,1,1.299038,0.47619,0.47619,1.228576,-0.965926,-0.258819,3,1,"burst"
12,4,1,4,0.2,1,1,5.86346,0.5,0.5,1.625815,0.965926,0.258819,7,0,"normal"
23,5,1,5,0.383333,1,1,1.330662,0.434783,0.434783,1.634929,-1,0,8,1,"burst"
10,8,1,8,0.166667,1,2,3.13089,0.2,0.2,2.921928,0,1,6,0,"normal"
5,5,1,5,0.083333,1,8,2.861381,0.2,0.2,2.321928,0.707107,-0.707107,-17,0,"normal"
10,4,1,4,0.166667,1,1,6.465483,0.7,0.7,1.35678,0.5,0.866025,5,0,"normal"
9,8,1,8,0.15,1,3,2.537223,0.222222,0.222222,2.947703,0.5,0.866025,4,0,"normal"
3,3,1,3,0.05,1,16,1,0.333333,0.333333,1.584963,0.707107,-0.707107,-19,0,"normal"
16,6,1,6,0.266667,1,1,3.791218,0.5,0.5,2,-0.258819,0.965926,11,0,"normal"
11,8,1,8,0.183333,1,1,3.3,0.363636,0.363636,2.732159,0,1,7,0,"normal"
13,13,1,13,0.216667,1,1,0,0.076923,0.076923,3.70044,-0.866025,0.5,3,1,"sybil"
